-0.0137481	0.9979903	0.06153465	-0.04708334	0.02877388	0.01320519	0.9983891	0.1115119	0.003068447	0.06539941	0.1337785	-0.1000244	-0.1281934	-0.2172076	-0.877303	-0.1436781	0.05955744	0.4920892	0.8673071	0.04560457	-0.07005349	-0.02331376	0.08298095	0.1634062	0.1547076	0.01672711	0.09080891	-0.8838151	-0.1509557	0.1139279	0.4759572	0.8691852	-0.07072597	-0.06452361	-0.01839816	-0.118773	-0.03779246	0.08380224	-0.08201055	-0.2426933	-0.01952918	0.001234042	0.9336489	0.1436903	0.3241619	0.05071344	-0.1255953	0.08387099	-0.04880019	0.08588673	-0.2148505	-0.1542565	0.2507339	-0.03433394	0.01184911	-0.9280775	0.1484207	0.3385193	-0.04526607	0.09072303	-0.03273066	-0.08554145	-0.07549447	0.4369273	0.05941881
-0.01256933	0.9977493	0.06211531	-0.04573078	0.02809445	0.013441	0.9984683	0.01564773	-0.01083612	0.02138385	0.09160803	-0.05943952	0.01080902	-0.2191929	-0.8772666	-0.1412666	0.06063079	0.4929051	0.8667585	0.04580871	-0.05079433	0.0005775689	0.08114285	-0.07033228	0.05347409	-0.02416944	0.08861383	-0.8840599	-0.1492473	0.1149579	0.4772664	0.8683972	-0.06991428	-0.06008494	-0.007512867	0.05786374	-0.1023873	0.03348748	-0.05562349	-0.2457869	-0.01941075	2.202954E-05	0.9333147	0.1386162	0.3271461	0.05181972	-0.1009438	0.007253475	-0.0324333	0.01337114	-0.3446291	-0.303504	0.248647	-0.03381209	0.01392937	-0.9289612	0.1532495	0.3339505	-0.04498131	-0.04391648	0.01444923	0.0719543	-0.1361322	-0.1797473	-0.1965766
-0.01270492	0.9972678	0.06296024	-0.04407088	0.02673828	0.0135594	0.9985785	-0.02162265	-0.01723051	0.02760898	0.1113669	-0.09409662	-0.004885092	-0.2205939	-0.8772645	-0.1382686	0.06139265	0.4941535	0.8660065	0.04556559	-0.03078885	0.002062619	0.09610891	-0.1471173	0.03542894	0.01315792	0.08680325	-0.8843159	-0.1470981	0.1160211	0.4786298	0.867558	-0.06925631	-0.03490772	-0.006895959	0.06525703	-0.1091792	0.05248966	-0.02727327	-0.2494229	-0.01904561	-0.000928179	0.9312922	0.1335013	0.3344	0.05522134	-0.1236362	0.0136114	-0.02758851	-0.1023525	-0.7470659	-0.3261177	0.2478061	-0.03337066	0.01664607	-0.9288817	0.1563018	0.332565	-0.04636774	-0.002735853	0.01574943	0.09311187	-0.1643124	-0.01507091	-0.07456252
-0.01401084	0.9966006	0.06395591	-0.0420613	0.02491993	0.01323911	0.9987165	-0.05805151	-0.02276212	0.03290143	0.1140896	-0.1243728	-0.03173764	-0.2212455	-0.8771291	-0.1348593	0.06121279	0.49723	0.8642787	0.04514319	-0.005582124	0.009400248	0.1059832	-0.309272	-0.01802718	0.05698483	0.08628665	-0.8845196	-0.1448969	0.1171647	0.4801959	0.8665153	-0.0695409	0.01194097	-0.004452467	0.06099857	-0.1227577	0.09553597	0.03544424	-0.2540293	-0.01850333	-0.001817204	0.9261491	0.1282456	0.349226	0.06199137	-0.1489448	0.01860291	-0.03989891	-0.2114762	-1.232238	-0.354663	0.2484646	-0.03276213	0.02013683	-0.9284848	0.1574072	0.3327502	-0.04916147	0.03890566	0.02028476	0.1157987	-0.1817109	0.03220537	0.04220377
-0.01657502	0.9957504	0.06515367	-0.04030052	0.02259305	0.01242174	0.9988549	-0.09477222	-0.02851724	0.03900881	0.1098802	-0.1988798	-0.04180177	-0.220966	-0.8766378	-0.131203	0.05946053	0.5031431	0.860988	0.04484796	0.01721039	0.02647787	0.1113535	-0.4313409	-0.1567114	0.08484563	0.08759931	-0.8846127	-0.1430316	0.1185001	0.4820893	0.8651356	-0.07132976	0.05554966	-0.0003576278	0.04513152	-0.1431339	0.1563878	0.1019064	-0.2593526	-0.01780542	-0.003588106	0.9178761	0.1224587	0.3707333	0.07116622	-0.1617913	0.02246903	-0.06675999	-0.2478613	-1.567326	-0.3792229	0.2503998	-0.03201834	0.02436598	-0.9284451	0.1569565	0.3325436	-0.05262867	0.0793822	0.02406366	0.1244258	-0.1898645	0.03846958	0.137689
-0.02032898	0.9946994	0.0665565	-0.03845515	0.01830855	0.01165956	0.9990246	-0.123362	-0.03424108	0.04742693	0.1125675	-0.3682108	0.01183888	-0.2200981	-0.8753639	-0.1274358	0.05463558	0.5095333	0.8574727	0.04617085	-0.008421913	0.05930543	0.1144231	-0.4302683	-0.6569921	-0.02263283	0.08998996	-0.8845435	-0.1418881	0.1203787	0.4843508	0.8633507	-0.07442638	0.03639377	0.004743933	0.01789637	-0.168026	0.2607	0.111494	-0.2648154	-0.01700539	-0.006267871	0.9076521	0.1160013	0.3952295	0.08065692	-0.165672	0.02963631	-0.08759991	-0.1959325	-1.636802	-0.408674	0.2537568	-0.03115788	0.02843188	-0.9284403	0.1551838	0.3327085	-0.0567651	0.1200011	0.02450849	0.1088307	-0.2161838	0.1454401	0.1964523
-0.02479916	0.9934676	0.06831546	-0.03671072	0.01026938	0.01240504	0.9991962	-0.1436033	-0.03785401	0.06298721	0.1053766	-0.479647	0.1242509	-0.2215275	-0.8726841	-0.1235748	0.04032328	0.5142908	0.8547456	0.0573522	-0.04170566	0.09008198	0.1055067	-0.365238	-1.366593	-0.1862912	0.09002557	-0.8842965	-0.1418385	0.1246187	0.4867263	0.8610886	-0.07806623	-0.05082517	0.01072705	-0.02058662	-0.1744855	0.3621074	0.03900849	-0.2703974	-0.01582966	-0.009428101	0.897392	0.1083047	0.4184238	0.08876913	-0.1755367	0.04513026	-0.1271521	-0.05680889	-1.516139	-0.4822308	0.2583999	-0.03038445	0.03162136	-0.9274266	0.1530087	0.3355493	-0.06225441	0.1439103	0.01284007	0.09039927	-0.2382246	0.2619491	0.2125532
-0.02990254	0.9921758	0.07075565	-0.03520295	0.00213385	0.01524487	0.9992617	-0.1662376	-0.03786116	0.08641138	0.08761022	-0.3797776	0.2389768	-0.2228785	-0.8693584	-0.120402	0.01812897	0.516951	0.8525034	0.07530827	-0.008705556	0.09799182	0.05967334	-0.07621441	-1.67495	-0.2142249	0.08660161	-0.8838283	-0.1432605	0.1305915	0.4885864	0.8589058	-0.08068814	-0.123127	0.01599848	-0.05269199	-0.1314171	0.3725519	-0.05863016	-0.2765178	-0.01399671	-0.01474468	0.8881208	0.0979287	0.439007	0.09447113	-0.1883264	0.06512761	-0.2126087	0.1682226	-1.326181	-0.5883467	0.2633508	-0.03030188	0.0344585	-0.926096	0.1507374	0.3391491	-0.06784423	0.1432282	-0.01439947	0.09280683	-0.2112728	0.2410546	0.2207737
-0.03588167	0.9909436	0.07407622	-0.03402741	-0.00270905	0.01992805	0.9992185	-0.1948212	-0.03574222	0.1131269	0.0836616	-0.2043367	0.3010184	-0.2221079	-0.8661513	-0.1195966	-0.003912442	0.5121567	0.853924	0.09216245	0.04789061	0.08187979	-0.007381774	0.1720245	-1.353372	-0.1212124	0.0818171	-0.8832299	-0.1453513	0.1365939	0.4892422	0.8574854	-0.08187481	-0.1253174	0.01724839	-0.05631566	-0.04167119	0.2914846	-0.1188858	-0.2829525	-0.01148782	-0.02360201	0.8804597	0.08431616	0.4564492	0.09662239	-0.1834063	0.07324577	-0.3065577	0.4270593	-1.086109	-0.6397676	0.2679484	-0.03134441	0.03780849	-0.9253398	0.1480337	0.3414371	-0.07247899	0.1368982	-0.03610683	0.1145949	-0.1836863	0.1603237	0.2678714
-0.04289062	0.989793	0.07829744	-0.03253887	-0.00506806	0.02503614	0.9991439	-0.2259465	-0.03395677	0.1398572	0.09935214	-0.08981051	0.2854682	-0.2196858	-0.8638998	-0.1208941	-0.01781537	0.5080562	0.8550915	0.1018819	0.07112436	0.05385249	-0.05886655	-0.05442967	-0.6264187	-0.07881523	0.07824712	-0.8826784	-0.1470149	0.1409774	0.4884504	0.8572295	-0.08184562	-0.04778165	0.0180307	-0.05120381	0.08083033	0.2103458	-0.09055954	-0.2887449	-0.009113654	-0.03518186	0.8747905	0.06923243	0.4700973	0.09464286	-0.1528327	0.05634293	-0.3760525	0.6688682	-0.8174072	-0.586027	0.2724774	-0.032709	0.04209816	-0.9251465	0.1441714	0.3425447	-0.07734326	0.1451294	-0.03444778	0.1315155	-0.1677333	0.135341	0.3802786
