-0.04072917	0.9699572	-0.2486065	0.04794088	0.02242869	-0.01114164	0.9985362	-0.1411283	-0.08577525	0.8056247	0.1123975	0.06419872	0.3039334	-0.0961289	-0.8299679	0.3400969	-0.2050785	0.6258792	0.7451032	0.1050704	0.09776986	-0.0394231	-0.07672369	1.698087	-1.285783	-1.807721	0.0712712	-0.8852776	-0.1584843	0.04033986	0.4717054	0.875401	-0.09767327	-0.02818443	0.08151948	-0.6774343	0.3127465	-0.1914834	-0.3956258	-0.2768549	-0.02580831	-0.07497396	0.8883035	0.01241563	0.4590879	-0.001248126	0.02531916	-0.02040027	-0.2465741	0.2609202	-1.122507	-0.0370663	0.2488206	-0.03351922	0.07999204	-0.914672	0.02993825	0.3708923	-0.1578556	-0.207316	0.009115486	0.09797282	-0.07858776	-1.059931	-0.2240701
-0.04543345	0.967098	-0.2217523	0.04968515	0.02376048	-0.006092637	0.9984637	-0.138962	-0.08021592	0.8540652	0.0731999	0.05212636	0.3041837	-0.09286991	-0.831282	0.3375394	-0.1989952	0.6080467	0.7544448	0.1466068	0.0276491	-0.122019	-0.2776037	2.50859	-1.046911	-1.328477	0.07033172	-0.8825603	-0.1810655	0.04014568	0.4671692	0.8785971	-0.0906021	0.0005774572	0.09673118	-0.7226644	0.2992024	-0.1928481	-0.4506744	-0.2760109	-0.02648832	-0.0831931	0.8795533	0.009891652	0.4756756	-0.004594739	0.04043564	-0.03694083	-0.2595674	0.445633	-0.9135532	0.02491936	0.2419101	-0.03321537	0.0832578	-0.9207553	0.03662322	0.3552245	-0.1571139	-0.1980615	0.003660042	0.04888527	0.06430565	-1.041944	-0.1891521
-0.0499933	0.9646094	-0.1916688	0.05012781	0.02467568	-0.001045167	0.9984375	-0.1445184	-0.08030444	0.8966173	0.03062569	-0.1758786	0.1358262	-0.09428563	-0.8381025	0.3215899	-0.1935546	0.5659048	0.7817748	0.1763995	0.09970955	-0.1937717	-0.5031645	2.487324	-0.2050966	-0.2139406	0.0713097	-0.8788289	-0.206662	0.04081718	0.4629107	0.8816714	-0.08187573	0.1256169	0.1642969	-0.7642912	0.2587085	-0.06424339	-0.3375962	-0.2741592	-0.02827103	-0.09227846	0.8737871	0.006366041	0.4860528	-0.01444338	0.1048024	-0.1150073	-0.2069064	0.787076	-0.1420746	0.3148304	0.2356165	-0.03327522	0.08325106	-0.9271286	0.04037196	0.3399583	-0.1524191	-0.1371899	0.03583987	-0.05979627	0.2155557	-0.507413	0.01647172
-0.05506801	0.9617444	-0.1619778	0.05063119	0.01813742	-0.001256386	0.998552	-0.1831835	-0.06242394	0.9140259	-0.03754734	-0.5896517	-0.1498423	-0.0862226	-0.8442001	0.3039951	-0.1869814	0.5438656	0.7997683	0.1721018	0.4383245	-0.1852307	-0.7024218	1.319419	0.7301589	0.5735158	0.07870618	-0.8716072	-0.2320182	0.04273583	0.459287	0.8836408	-0.0800519	0.2195028	0.2486425	-0.8245627	0.4486944	0.4113046	-0.1637582	-0.2690241	-0.03415547	-0.09698686	0.8767157	0.00666037	0.4798565	-0.03260992	0.1527782	-0.2127631	-0.04331745	0.9914643	1.032335	0.634564	0.2327641	-0.03082605	0.07927138	-0.9277564	0.03621653	0.3397688	-0.1500475	-0.003965423	0.0869737	-0.2363887	0.3935883	0.5344347	0.2688045
-0.06220553	0.9604478	-0.1307337	0.04901171	0.004795928	-0.005077233	0.9987739	-0.2119676	-0.004920959	0.9673024	-0.1708202	-0.7981244	-0.1125541	-0.065064	-0.8504512	0.2747618	-0.1773156	0.5313132	0.8136008	0.1559482	0.5236373	-0.1732215	-0.92427	1.12087	0.980421	0.1964695	0.08594322	-0.8622527	-0.2616328	0.0541973	0.4482776	0.8882872	-0.08400186	0.08293356	0.2790025	-0.8618404	2.154156	0.8290443	-0.4174932	-0.263974	-0.04245524	-0.09516629	0.8887039	0.008278484	0.4552417	-0.05378358	0.07730751	-0.1903913	0.08952475	1.044688	1.909042	0.5238255	0.2353522	-0.02747697	0.06749181	-0.9231701	0.02487934	0.3555403	-0.1439783	0.003952235	0.05718031	-0.3616493	0.786763	0.6100447	-0.05030347
-0.06919918	0.9614163	-0.09749101	0.04502851	-0.008628789	-0.003758244	0.9989414	-0.2323972	0.09948223	0.9504609	-0.2467392	-0.7016632	0.08196156	-0.05131345	-0.8557482	0.2423771	-0.1577538	0.5177134	0.8263125	0.1558673	0.3253603	-0.2374452	-1.051857	1.038147	0.6482962	-0.2765244	0.08423509	-0.853007	-0.2894742	0.06764247	0.3916943	0.9138198	-0.08326762	0.006832256	0.4083225	-0.5119371	6.174595	1.073453	-1.288307	-0.2638703	-0.04684823	-0.09101854	0.903533	0.003168133	0.4224465	-0.07181504	-0.003705472	-0.1109838	0.201375	0.6021117	2.031744	0.1525614	0.2330276	-0.02701402	0.05516143	-0.9242098	0.02579232	0.3596446	-0.1258051	-0.1291631	0.02741251	-0.2788961	0.6122386	-0.3347569	-0.3925558
-0.07769869	0.96708	-0.06736968	0.0408884	-0.0184711	-0.00124047	0.9989923	-0.2673619	0.193938	0.8522182	-0.2714256	-0.5995151	0.04559651	-0.04337331	-0.8662809	0.204638	-0.1492928	0.507705	0.8336633	0.1579649	0.2447536	-0.3432655	-1.163394	0.652689	0.3701243	-0.02687679	0.08639871	-0.8350312	-0.2957619	0.08645995	0.2513839	0.961383	-0.07123027	0.2053194	0.6852158	0.3678815	10.66992	1.061677	-1.766803	-0.264221	-0.04985416	-0.08174129	0.9161609	4.676253E-06	0.3938562	-0.07434381	0.01608074	-0.08216835	0.3764791	-0.4413603	1.427635	0.1325435	0.2267413	-0.02564947	0.04889874	-0.9294207	0.03130031	0.3475051	-0.1201599	-0.1431014	0.07527225	-0.09470516	-0.03308779	-1.399373	-0.1672781
-0.08702331	0.9743455	-0.04067646	0.03606862	-0.02855334	-0.00126135	0.9989405	-0.2643981	0.1962107	0.8405861	-0.3221715	-0.6803494	-0.08965523	-0.03499654	-0.8786325	0.1648175	-0.1436563	0.5016397	0.8391223	0.1536039	0.284805	-0.2953022	-1.184891	0.4713457	0.5760463	0.1946195	0.09792305	-0.807326	-0.2649488	0.08848481	0.04154438	0.9932584	-0.0623112	0.2772747	0.7327562	0.69153	7.601532	0.1547453	-0.6083404	-0.2627982	-0.05232612	-0.06591994	0.9235405	0.00995077	0.3785754	-0.06045436	0.05925983	-0.06571697	0.5729142	-1.516062	0.3067321	0.4700559	0.2234875	-0.02199587	0.04884775	-0.9396768	0.03717792	0.3168258	-0.1234779	-0.03542908	0.1159198	-0.01591047	-0.360467	-1.234754	0.1622301
-0.09532522	0.9801607	-0.01133061	0.03012119	-0.04125376	-0.00309973	0.9986898	-0.2350075	0.16276	0.871276	-0.3497347	-0.844799	-0.04761449	-0.02438631	-0.8859677	0.1256453	-0.1340496	0.4965059	0.8452563	0.145103	0.2295367	-0.1857206	-1.107243	0.5088664	0.8819267	0.08706574	0.1048837	-0.7861808	-0.2496599	0.07577427	0.000221333	0.9944779	-0.07260995	0.05572747	0.4990428	0.5350692	0.3840227	-0.7410929	0.7784523	-0.2602704	-0.05423529	-0.043547	0.9226111	0.0334869	0.3827573	-0.03412795	0.04983723	-0.01917472	0.7378685	-1.991401	0.1214625	0.4460274	0.2243794	-0.01792148	0.04783804	-0.9415771	0.03536488	0.3079135	-0.1318025	0.03942132	0.08643323	-0.06736647	-0.5575079	0.5465428	0.2148944
-0.1026905	0.9851962	0.01740861	0.02439836	-0.05673776	-0.001497633	0.9980899	-0.213753	0.1334095	0.8537617	-0.32678	-0.9992852	0.1290374	-0.0196941	-0.8910139	0.09100131	-0.1177602	0.491216	0.8518109	0.1387721	0.04058104	-0.1272663	-0.994374	0.5175238	1.042877	-0.196583	0.1016382	-0.7740564	-0.2292775	0.06201495	0.03263732	0.9936401	-0.08813974	-0.1110212	0.1504326	0.7490714	-2.502502	-0.4963125	0.5779375	-0.2594757	-0.05360443	-0.0167287	0.926791	0.0485137	0.3724024	-0.004721253	0.01112804	0.06047655	0.8300728	-1.942035	0.9349346	0.05333489	0.2261156	-0.01623366	0.04435665	-0.9315355	0.03407195	0.3322523	-0.1438398	0.05685635	0.01747255	-0.1321888	-0.1862938	2.268784	-0.2703787
